repo_url,description,readme
https://github.com/cornetj2/Star-1-Progress,Current work on star 6224062.,
https://github.com/Zoha131/learning_pandas,This is a practice repository. I have learnt git. So I am practicing it. Also learning pandas.,https://github.com/Zoha131/learning_pandas/edit/master/README.mdhttps://jekyllrb.com/markdown\nSyntax highlighted code block\n\n# Header 1\n## Header 2\n### Header 3\n\n- Bulleted\n- List\n\n1. Numbered\n2. List\n\n**Bold** and _Italic_ and `Code` text\n\n[Link](url) and ![Image](src)\nhttps://guides.github.com/features/mastering-markdown/https://github.com/Zoha131/learning_pandas/settings_config.ymlhttps://help.github.com/categories/github-pages-basics/https://github.com/contact
https://github.com/Nathaniel-Rodriguez/relcat,Implements Randall Beer's relational categorization task,
https://github.com/lveronese/capstone,Udacity Machine Learning Nanodegree Capstone Project,
https://github.com/samjfalk/GA-DSI,Projects from General Assembly's Data Science Immersive Program,
https://github.com/Prandtl/Bach,i want to get my degree.,zsh\nmake runShowExample\nzsh\nmake runHogwild\nzsh\nmake runShowHogwild\n
https://github.com/manujeevanprakash/Webscraping1,Web scraping mini project -1 (countries),
https://github.com/datalabgit/datascience_cycle,The Data Science Cycle Workshop,
https://github.com/Zurga/bearded-dangerzone,Infovis git repo,
https://github.com/coreysery/reposcrape,Class scrape project,
https://github.com/alonsopg/automatic_summarization,Some tests of Automatic summarization libraries,
https://github.com/PatrickMockridge/SpringBoard-Data-Science-Intensive,SpringBoard Data Science Intensive Course Project Repo,https://www.springboard.comhttps://www.kaggle.com/kinguistics/2016-us-presidential-primary-debateshttps://www.kaggle.com/benhamner/clinton-trump-tweetshttps://www.kaggle.com/mrisdal/2016-us-presidential-debateshttps://www.kaggle.com/amalinow/reddit-comments-on-presidential-inaugurationhttps://www.patrickmockridge.com/2017/06/02/springboard-data-science-intensive-introduction/https://github.com/PatrickMockridge/SpringBoard-Data-Science-Intensive/blob/master/Capstone%20Project/Final%20Project/Capstone%20Slide%20Presentation.pdfhttps://github.com/PatrickMockridge/SpringBoard-Data-Science-Intensive/blob/master/Capstone%20Project/Final%20Project/data/trump-colored-masked-twitter-wordcloud.png?raw=true
https://github.com/DaveBackus/MFAP,"Macroeconomic Foundations for Asset Prices, an undergrad course at NYU",
https://github.com/Eehenhyu/DeepLearning,Deep Learning using Python,
https://github.com/niharikabalachandra/TimeSeries-MiniProject,Dealing with time series data using pandas,
https://github.com/anaulin/scratch,Scratch pad,
https://github.com/bgarcia7/ai_trainer,Your next personal trainer,
https://github.com/LoLab-MSM/pydyno,Tool that uses tropical algebra concepts to 'decompose' species trajectories in the protein-protein interactions that drive changes of concentration in time,"https://app.codacy.com/app/ortega2247/tropical?utm_source=github.com&utm_medium=referral&utm_content=LoLab-VU/tropical&utm_campaign=Badge_Grade_Dashboardhttps://travis-ci.org/LoLab-VU/pydynohttps://coveralls.io/github/LoLab-VU/tropical?branch=masterhttp://pysb.org/http://sbml.org/Main_Pagehttps://www.biorxiv.org/content/10.1101/2021.01.26.428266v1.fullhttps://github.com/LoLab-VU/pydyno/tree/master/pydyno/examples/paper1bash\n> pip install pydyno\nbash\n> pip install git+git:https://github.com/LoLab-VU/pydyno.git\nbash\n> python setup.py install\npython\nimport pydyno\nimport numpy as np\nfrom os.path import dirname, join\nfrom IPython.display import Image\nfrom pydyno.examples.double_enzymatic.mm_two_paths_model import model\nfrom pydyno.visualize_simulations import VisualizeSimulations\nfrom pydyno.discretization import PysbDomPath\nfrom pydyno.visualize_discretization import visualization_path\nfrom pysb.simulator import ScipyOdeSimulator\npython\n# import calibrated parameters\nmodule_path = dirname(pydyno.__file__)\npars_path = join(module_path, ""examples"", ""double_enzymatic"", ""calibrated_pars.npy"")\npars = np.load(pars_path)\npython\n# define time for the simulation and simulate model\ntspan = np.linspace(0, 100, 101)\nsim = ScipyOdeSimulator(model, tspan=tspan).run(param_values=pars[:100])\npython\nvt = VisualizeSimulations(model, sim, clusters=None)\nvt.plot_cluster_dynamics(components=[5])\n# This saves the figure in the local folder with the filename comp0_cluster0.png\npydyno/examples/double_enzymatic/double_enzymatic_reaction_files/double_enzymatic_reaction_6_1.pngpython\ndp = PysbDomPath(model, sim)\nsignatures, paths = dp.get_path_signatures(\'s5\', \'production\',                                         depth=2, dom_om=1)\nsignatures.sequences.head()\npython\nsignatures.dissimilarity_matrix()\nsignatures.silhouette_score_agglomerative_range(4)\npython\n# Select the number of cluster with highest silhouette score\nsignatures.agglomerative_clustering(2)\npython\n# Plot signatures\nsignatures.plot_sequences()\n# File is saved to the local directory with the filename modal.png\npydyno/examples/double_enzymatic/double_enzymatic_reaction_files/double_enzymatic_reaction_13_0.pngpython\npaths\nhttps://graphviz.org/download/python\nvisualization_path(model, \n                   path=paths[0], \n                   target_node=\'s5\', \n                   type_analysis=\'production\', \n                   filename=\'path_0.png\')\n# Visualization is saved to local directory with the filename path0.png\npydyno/examples/double_enzymatic/double_enzymatic_reaction_files/path_0.pngpython\nvisualization_path(model, \n                   path=paths[1], \n                   target_node=\'s5\', \n                   type_analysis=\'production\', \n                   filename=\'path_1.png\')\n# Visualization is saved to local directory with the filename path1.png\npydyno/examples/double_enzymatic/double_enzymatic_reaction_files/path_1.pngpython\nvisualization_path(model, \n                   path=paths[2], \n                   target_node=\'s5\', \n                   type_analysis=\'production\', \n                   filename=\'path_2.png\')\n# Visualization is saved to local directory with the filename path2.png\npydyno/examples/double_enzymatic/double_enzymatic_reaction_files/path_2.png"
https://github.com/adriansarno/autoencoder,A simple autoencoder in tensorflow.,
https://github.com/virgodi/plda,Python Package to run Latent Dirichlet Allocation in Parallel,https://www.cs.princeton.edu/~blei/papers/HoffmanBleiBach2010b.pdfhttp://jmlr.csail.mit.edu/proceedings/papers/v13/xiao10a/xiao10a.pdfhttps://www.cs.purdue.edu/homes/alanqi/papers/Parallel-Inf-LDA-GPU-NIPS.pdf
https://github.com/brookisme/gitnb,git tracking for python notebooks,"#quick#lazy#install#docs#configbash\ntest| $ tree\n.\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A-Notebook.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Py2NB.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 another_python_file.py\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 some_python_file.py\n\xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 I\\ have\\ spaces\\ in\\ my\\ name.ipynb\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Notebook1.ipynb\n    \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget.py\n\n1 directory, 8 files\n\ntest| $ git init\nInitialized empty Git repository in /Users/brook/code/jupyter/gitnb/test/.git/\n\ntest| $ git add .\n\ntest| $ git commit -am ""Initial Commit: python files""\n[master (root-commit) b29b6c4] ...\nbash\n\n# initialize gitnb\ntest|master $ gitnb init\n\ngitnb: INSTALLED \n   - nbpy.py files will be created/updated/tracked\n   - install user config with: $ gitnb configure\n\n# lets list our (untracked) notebooks\ntest|master $ gitnb list\n\ngitnb[untracked]:\n  Py2NB.ipynb\n  A-Notebook.ipynb\n  widget/I have spaces in my name.ipynb\n  A_BUGGY_NOTEBOOK.ipynb\n  widget/Notebook1.ipynb\n\n# adding an individual file\ntest|master $ gitnb add A_BUGGY_NOTEBOOK.ipynb \ngitnb: add (A_BUGGY_NOTEBOOK.ipynb | nbpy/A_BUGGY_NOTEBOOK.nbpy.py)\n\n# adding all the files in a directory\ntest|master $ gitnb add widget\ngitnb: add (widget/I have spaces in my name.ipynb | nbpy/I have spaces in my name.nbpy.py)\ngitnb: add (widget/Notebook1.ipynb | nbpy/Notebook1.nbpy.py)\n\n# the default directory for the python versions of the notebooks is nbpy/\ntest|master $ tree\n.\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A-Notebook.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Py2NB.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 another_python_file.py\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 nbpy\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 I\\ have\\ spaces\\ in\\ my\\ name.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 Notebook1.nbpy.py\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 some_python_file.py\n\xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 I\\ have\\ spaces\\ in\\ my\\ name.ipynb\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Notebook1.ipynb\n    \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget.py\n\n2 directories, 11 files\n\n# our list now conatins tracked and untracked notebooks\ntest|master $ gitnb list\n\ngitnb[tracked]:\n  widget/Notebook1.ipynb\n  widget/I have spaces in my name.ipynb\n  A_BUGGY_NOTEBOOK.ipynb\n\ngitnb[untracked]:\n  A-Notebook.ipynb\n  Py2NB.ipynb\n\n# note these files are now in our git repo\ntest|master $ git status\nOn branch master\nChanges to be committed:\n  (use ""git reset HEAD <file>..."" to unstage)\n\n  new file:   nbpy/A_BUGGY_NOTEBOOK.nbpy.py\n  new file:   nbpy/I have spaces in my name.nbpy.py\n  new file:   nbpy/Notebook1.nbpy.py\n\n# git commit the new nbpy.py versions\ntest|master $ git commit -am ""add nbpy.py versions of notebooks""\n[master 868b0a2] ...\nbash\ntest|master $ cat nbpy/A_BUGGY_NOTEBOOK.nbpy.py \n\n\n""""""[markdown]\n## This is a notebook with bugs\n""""""\n\n\n""""""[code]""""""\nimport numpy as np\n""""""""""""\n\n\n""""""[code]""""""\ndef feature(food=True):\n    if foo:\n        return ""I am not a bug""\n    else:\n        return ""I told you I am not a bug""\n""""""""""""\n\n\n""""""[code]""""""\nprint(""Are you a bug?"")\nprint(feature(True))\n""""""""""""\n\nbash\n# note the changes have not appeared in our nbpy.py file\ntest|master $ git diff\n\n# however, we can see the changes with \'gitnb diff\'\ntest|master $ gitnb diff A_BUGGY_NOTEBOOK.ipynb\n\ngitnb[diff]: A_BUGGY_NOTEBOOK.ipynb[->nbpy.py] - nbpy/A_BUGGY_NOTEBOOK.nbpy.py\n--- +++ @@ -1,7 +1,7 @@ \n \n """"""[markdown]\n-## This is a notebook with bugs\n+## This is a notebook without bugs\n """"""\n \n \n@@ -11,7 +11,7 @@ \n \n """"""[code]""""""\n-def feature(food=True):\n+def feature(foo=True):\n     if foo:\n         return ""I am not a bug""\n     else:\n\n\n# we now use \'gitnb update\' to update the tracked files\n# this creates a new nbpy.py version and adds the changes\n# to the git repo\ntest|master $ gitnb update\n\n# now we can see the bug fixes with \'git diff\'\ntest|master $ git diff\ndiff --git a/nbpy/A_BUGGY_NOTEBOOK.nbpy.py b/nbpy/A_BUGGY_NOTEBOOK.nbpy.py\nindex e80204b..955b359 100644\n--- a/nbpy/A_BUGGY_NOTEBOOK.nbpy.py\n+++ b/nbpy/A_BUGGY_NOTEBOOK.nbpy.py\n@@ -1,7 +1,7 @@\n \n \n """"""[markdown]\n-## This is a notebook with bugs\n+## This is a notebook without bugs\n """"""\n \n \n@@ -11,7 +11,7 @@ import numpy as np\n \n \n """"""[code]""""""\n-def feature(food=True):\n+def feature(foo=True):\n     if foo:\n         return ""I am not a bug""\n     else:\n\n# commit the changes\ntest|master $ git commit -am ""fixed bug: i fixed .ipynb, gitnb fixed .nbpy.py""\n[master 812a4f0] ...\nbash\ntest|master $ git checkout 868b0a2\nNote: checking out \'868b0a2\'.\n[... git detached head messaging ...]\nHEAD is now at 868b0a2... add nbpy.py versions of notebooks\n\n# create notebook from nbpy.py file\ntest|(HEAD detached at 868b0a2) $ gitnb tonb nbpy/A_BUGGY_NOTEBOOK.nbpy.py \n\n# the default directory for generated notebooks versions is nbpy/\ntest|(HEAD detached at 868b0a2) $ tree nbpy_nb\nnbpy_nb\n\xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.nbpy.ipynb\n\n0 directories, 1 file\nhttps://github.com/brookisme/gitnb/blob/master/buggy.png#quickbash\n$ gitnb commit -am ""I just updated and commited every notebook in my project"" \n#commitgitnb commitgit commit#configurebash\n# ./gitnb.config.yaml\n...\nGIT_ADD_ON_GITNB_UPDATE: True\nAUTO_TRACK_ALL_NOTEBOOKS: True\n...\ngitnb commit#add#updategit commit --allow-empty#commit--allow-emptybash\ntest|master $ git init\nInitialized empty Git repository in /Users/brook/code/jupyter/gitnb/test/.git/\ntest| $ gitnb init\n\ngitnb: INSTALLED \n   - nbpy.py files will be created/updated/tracked\n   - install user config with: $ gitnb configure\n\ntest| $ gitnb configure\ngitnb: USER CONFIG FILE ADDED (./gitnb.config.yaml) \nbash\ntest| $ gitnb commit -am ""Initial Commit with everything""\ngitnb: add (A-Notebook.ipynb | nbpy/A-Notebook.nbpy.py)\ngitnb: add (A_BUGGY_NOTEBOOK.ipynb | nbpy/A_BUGGY_NOTEBOOK.nbpy.py)\ngitnb: add (Py2NB.ipynb | nbpy/Py2NB.nbpy.py)\ngitnb: add (widget/I have spaces in my name.ipynb | nbpy/I have spaces in my name.nbpy.py)\ngitnb: add (widget/Notebook1.ipynb | nbpy/Notebook1.nbpy.py)\n[master (root-commit) cb8c106] ...\n\ntest|master $ tree\n.\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A-Notebook.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Py2NB.ipynb\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 another_python_file.py\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 gitnb.config.yaml\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 nbpy\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A-Notebook.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 A_BUGGY_NOTEBOOK.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 I\\ have\\ spaces\\ in\\ my\\ name.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Notebook1.nbpy.py\n\xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 Py2NB.nbpy.py\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 some_python_file.py\n\xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 I\\ have\\ spaces\\ in\\ my\\ name.ipynb\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Notebook1.ipynb\n    \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 widget.py\n\n2 directories, 14 files\nbash\npip install gitnb\n\ngit clone https://github.com/brookisme/gitnb.git\ncd gitnb\nsudo pip install -e .\nbash\n$ gitnb --help\nusage: gitnb [-h] {init,configure,list,update,add,remove,topy,tonb} ...\n#init#configure#gitignore#list#add#remove#update#commitgit commit#diff#update#topy#add#tonbgit initgitnb initbash\n$ gitnb init\n#methodshttps://github.com/brookisme/gitnb/blob/master/gitnb/default.config.yamlbash\n$ gitnb configure\n#methodsbash\n$ gitnb gitignore\n#methodsbash\n$ gitnb list --help\nusage: gitnb list [-h] [type]\n\npositional arguments:\n  type        notebooks: ( all | tracked | untracked ), or nbpy\n#methodsgit add#configbash\n$ gitnb add --help\nusage: gitnb add [-h] path [destination_path]\n\npositional arguments:\n  path              path to ipynb file\n  destination_path  if falsey uses default destination path\n#methodsbash\n$ gitnb remove --help\nusage: gitnb remove [-h] path\n\npositional arguments:\n  path        path to ipynb file\n#methodsbash\n$ gitnb update\n#methodsgit commit --allow-empty--allow-emptybash\n#\n# this line of code is equivalent to\n# - $ gitnb update\n# - $ git add .\n# - $ git commit --allow-empty -am ""COMMIT MESSAGE""\n#\n$ gitnb commit [-a] [-m ""COMMIT MESSAGE""]\n#methodsbash\n$ gitnb diff <PATH-TO-NOTEBOOK(.ipynb)-FILE>\n#methods#addbash\n$ gitnb topy --help\nusage: gitnb topy [-h] path [destination_path]\n\npositional arguments:\n  path              path to ipynb file\n  destination_path  if falsey uses default destination path\n#methodsbash\n$ gitnb tonb --help\nusage: gitnb tonb [-h] path [destination_path]\n\npositional arguments:\n  path              path to ipynb file\n  destination_path  if falsey uses default destination path\n#methods#configuregitnb.config.yamlhttps://github.com/brookisme/gitnb/blob/master/gitnb/default.config.yamlgitnb.config.yaml#lazy#addgit addgit add#updategit commitgitnb add .#addgit commitgitnb update--allow-emptygit commitsomefile.nbpy.py"
https://github.com/sebastianrosales/Rosales_Mendez_hw6,Tarea 6 Presa-Depredador y Particula en el Campo Magnetico,
https://github.com/dncn123/WineNLPRecommender,NLP on descriptions of wines from online retailer.,
https://github.com/wangjiahong/Titanic-Kaggle,"A tutorial for Kaggle's Titanic: Machine Learning from Disaster competition. Demonstartes basic data munging, analysis, and visualization techniques. Shows examples of supervised machine learning techniques.",https://github.com/wangjiahong666/Titanic-Kaggle/blob/master/input/score_on_leaderboard.PNG
https://github.com/xujin1982/Two-Sigma-Connect-Rental-Listing-Inquiries,Kaggle Two-Sigma-Connect-Rental-Listing-Inquiries,
https://github.com/deepankverma/dlnd_1,First Project of Deep Learning,
https://github.com/leonardoaraujosantos/LearningTorch,Doing deep learning experiments with torch,
https://github.com/sketchychen/ga_datasci_cw,Coursework for GA Seattle's Data Science 2016 Mar 15 - May 19,
https://github.com/mlayeghi/activation-cost-functions,Activation vs. Cost functions,
https://github.com/stuti-madaan/Advanced-Predictive-Modeling,Codes for deeper insights in Predictive Modeling,
https://github.com/akshay-sr/CarND-FindingLaneLines-P1,FindingLaneLines,">  conda create --name=yourNewEnvironment python=3 anaconda>  source activate yourNewEnvironment>pythonPython 3.5.2 |Anaconda 4.1.1 (x86_64)| (default, Jul  2 2016, 17:52:12)[GCC 4.2.1 Compatible Apple LLVM 4.2 (clang-425.0.28)] on darwinType ""help"", ""copyright"", ""credits"" or ""license"" for more information.>>>> pip install pillow> conda install -c https://conda.anaconda.org/menpo opencv3> python>>> import cv2>>>>pip install moviepy>python>>>import moviepy>>>> jupyter notebook"
https://github.com/Davidjohnwilson/notes,Various notes from meetups and conferences.,
https://github.com/twhyntie/bokeh_time_series,Code and tools for plotting time series using Bokeh.,./pixel_rate_time_series_WEB.ipynb./pixel_rate_time_series.ipynb
https://github.com/RobertPRanney/Blog_Exploration,"Analysis to identify features that lead to highly liked and commented posts, as well as highly subscribed blogs",./presentation_slides.pdf./final_images/my_blog_photo.png./final_images/executive_overview.png./final_images/code_roadmap.png./final_images/nlp_pipe.png./final_images/reconstruction_error.png./final_images/words_5.png./final_images/german_wc.png./final_images/docs_by_topics.png./final_images/RFCConfMatr.png./final_images/post_feat_imp.png./final_images/all_partials.png./final_images/pred_num_tags.png./final_images/pred_act_scatter.png./final_images/blog_feature_importance1.png./final_images/pdp_selected_blogs.png./final_images/pred_ave_gap.png
https://github.com/mjbrodzik/ExploringCETB,Examples for reading and understanding Calibrated Enhanced-Resolution Brightness Temperature (CETB) files,
https://github.com/MohamedDabo/Pokemon-Data-Exploration,Exploring the world of Pokemons!,
https://github.com/shannonxfiles/scrape-fed-salaries,scrape publicly available federal employee salaries into a postgres database,
https://github.com/lmarti/jupyterday-philly-19.05.2017,"Slides for my talk ""Jupyter Notebooks in a Computational Intelligence/Machine Learning Class""",https://img.shields.io/badge/python-3.x-green.svghttp://nbviewer.jupyter.org/github/lmarti/jupyterday-philly-19.05.2017/tree/master/http://mybinder.org/https://doi.org/10.5281/zenodo.495739http://creativecommons.org/licenses/by-nc-sa/4.0/http://jupyterday.blogs.brynmawr.edu
https://github.com/sandiegopython/geekgirl,GeekGirl Conference 2014,nbviewerpart-1.ipynbpart-2.ipynbpart-3.ipynb
https://github.com/mehdi2407/CarND-LaneLines-P1,This repo consists of the first project from the udacit self driving car nanodegree,
https://github.com/abitofalchemy/DmChallenge,SCI Challenge Project,
https://github.com/feici02/cookbook,:notebook_with_decorative_cover: My code snippets.,
https://github.com/spiningup/udacity-ml-student_intervention,Build a student intervention system by predicting whether a student will pass or fail an exam,http://www.numpy.org/http://pandas.pydata.orghttp://scikit-learn.org/stable/http://ipython.org/notebook.htmlhttps://www.continuum.io/downloadsstudent_intervention/ipython notebook student_intervention.ipynbjupyter notebook student_intervention.ipynbstudent-data.csvschoolsexageaddressfamsizePstatusMeduFeduMjobFjobreasonguardiantraveltimestudytimefailuresschoolsupfamsuppaidactivitiesnurseryhigherinternetromanticfamrelfreetimegooutDalcWalchealthabsencespassed
https://github.com/deercoder/0-PhD,"Research notes, codes, deep learning",
https://github.com/sanjeevbadgeville/Spark2-H2O-R-Zeppelin,"A stack for data mining using Spark2, H2O, R and Zeppelin running on Cloudera Hadoop Distribution",
https://github.com/data-henrik/idug2016_interactive_db2_reports,How to have fun with DB2 / dashDB and Jupyter Notebooks - interactive presentation and reports,http://www.idug.org/p/cm/ld/fid=862https://github.com/data-henrik/idug2016_interactive_db2_reports/blob/master/20161115_IDUG_InteractiveReports.ipynbhttps://raw.githubusercontent.com/data-henrik/idug2016_interactive_db2_reports/master/201611idug_notebook.pnghttps://console.ng.bluemix.net/catalog/services/apache-spark/
https://github.com/Sapphirine/twitter_based_eod_stock_market_price_predictor,Twitter Based EOD Stock Market Price Predictor,
https://github.com/xpgeng/du4dama,a script of scratching comments,
https://github.com/jay-mahadeokar/deeplab-public-ver2,This repo was mirrored from here: https://bitbucket.org/aquariusjay/deeplab-public-ver2,http://caffe.berkeleyvision.orghttp://arxiv.org/abs/1606.00915https://bitbucket.org/deeplab/deeplab-public/http://host.robots.ox.ac.uk:8080/leaderboard/displaylb.php?challengeid=11&compid=6http://liangchiehchen.com/projects/DeepLab.htmlhttp://liangchiehchen.com/projects/DeepLab_Models.htmlhttps://ucla.box.com/s/4grlj8yoodv95936uybukjh5m0tdzvrfhttps://ucla.box.com/s/rd9z2xvwsfpksi7mi08i2xqrj7ab4kebhttp://sourceforge.net/projects/matio/files/matio/1.5.2/http://liangchiehchen.com/projects/DeepLab_FAQ.htmlhttps://github.com/TheLegendAli/CCVL
https://github.com/mparker2/seaborn_sinaplot,A python implementation of the sinaplot using matplotlib and seaborn,matplotlibseabornmatplotlibsns.violinplotsns.stripplothttps://cran.r-project.org/web/packages/sinaplot/vignettes/SinaPlot.html
https://github.com/gundamkeroro/DLND,This is all my project of Udacity Deep Learning Nanodegree starts in May 25,https://github.com/gundamkeroro/DLND/tree/master/first-neural-networkhttps://github.com/gundamkeroro/DLND/tree/master/image-classificationhttps://github.com/gundamkeroro/DLND/tree/master/tv-script-generationhttps://github.com/gundamkeroro/DLND/tree/master/language-translationhttps://github.com/gundamkeroro/DLND/tree/master/face_generation
https://github.com/ProfessorBrunner/rp-pds15,"Practical Data Science course notes offered at the University of Illinois, Research Park in Spring 2015",http://nbviewer.ipython.org/github/ProfessorBrunner/rp-pds15/blob/master/index.ipynbWeek0/Docker.mdLICENSE.md
https://github.com/rdemaria/pytimber,Python Wrapping of CALS API,
https://github.com/luizgh/intro_to_cnns,Introdução à redes neurais convolucionais usando Theano + Lasagne,http://jupyter.org/
https://github.com/chusiang/ansible-jupyter.dockerfile,Building the Docker image with Ansible and Jupyter.,"https://hub.docker.com/r/chusiang/ansible-jupyter/https://microbadger.com/images/chusiang/ansible-jupyterDockerfilealpine-3latestarchlinuxcentos-7debian-9gentooopensuse-42.3ubuntu-18.04\n    $ git clone https://github.com/chusiang/ansible-jupyter.dockerfile.git\n    \n    $ cd ansible-jupyter.dockerfile/<IMAGE_TAG>/\n    \n    $ docker build -t chusiang/ansible-jupyter .\n    \n    $ docker pull chusiang/ansible-jupyter\n    \n    $ docker run --name ansible-jupyter -P -d chusiang/ansible-jupyter\n    be8a15b9d4da5d24610c1fc738cb13086f01101e90f94640360d8d84892de772\n    \n    $ docker ps\n    CONTAINER ID        IMAGE                      COMMAND                  CREATED             STATUS              PORTS                     NAMES\n    be8a15b9d4da        chusiang/ansible-jupyter   ""docker-entrypoint.sh""   12 seconds ago      Up 11 seconds       0.0.0.0:32808->8888/tcp   ansible-jupyter\n    \n    $ docker exec -it ansible-jupyter sh\n    / #\n    \n    # GNU/Linux\n    $ firefox http://localhost:32786\n\n    # macOS\n    $ open http://localhost:32786\n    ansible_on_jupyter.ipynb!https://chusiang.gitbooks.io/automate-with-ansible/07.how-to-practive-the-ansible-with-jupyter1.htmlalpine-3.8alpine-3.4alpine-3.6opensuse-42.2alpine-3.7ubuntu-18.04ubuntu-14.04centos-6debian-7alpine-3.4_ansible-2.1gentooopensuse-42.1alpine-3.4"
https://github.com/srhrshr/word2vec-presentation,"Slidedeck for the presentation at the Big Data Conclave, VIT Chennai",
https://github.com/Syps/boston_data_react,Boston data visualization redone in React,https://github.com/Syps/boston_data
https://github.com/ilanman/STA561,Probability Machine Learning final project,
https://github.com/linetools/linetools,"A package for the analysis of 1d astronomical spectra, especially quasar and galaxy spectra.",http://www.astropy.org/https://travis-ci.org/linetools/linetoolshttps://coveralls.io/github/linetools/linetools?branch=masterhttps://doi.org/10.5281/zenodo.168270
https://github.com/MollyZhang/Reinforcement_learning_NLP,Implementing Reinforcement Learning to find the best dialogue strategy for a conversation agent (chatbot) by searching for maximum award.,git clone https://github.com/MollyZhang/Reinforcement_learning_NLP.gitcd Reinforcement_learning_NLPcd RLpython run.py
https://github.com/andy1li/udacity-dlnd,My Projects for the Udacity Deep Learning Nanodegree Foundation Program,
https://github.com/sgandavarapu/FakeNews,W210 Capstone Project,
https://github.com/GiorgioBondi/SmartPillow,"Giorgio Bondì, Marta Brunetti, Giulia Crocioni and Francesca Cunsolo's repository for our project during XPH2016 Hackaton @NECSTLab Politecnico di Milano sponsored by Xilinx",
https://github.com/pynxton/course,Python course,nbviewer <http://nbviewer.ipython.org/github/pynxton/course/tree/master/>1.basics <http://nbviewer.ipython.org/github/pynxton/course/tree/master/>2.programming <http://nbviewer.ipython.org/github/pynxton/course/tree/master/>3.Matplotlib <http://nbviewer.ipython.org/github/pynxton/course/blob/master/3.%20Matplotlib.ipynb>5.numpy/scipy/pandas overview6.Packaging <https://github.com/cokelaer/python_notes/blob/master/source/packaging.rst>
https://github.com/kristijensen/OOP,I'm playing at defining classes,
