repo_url,description,readme
https://github.com/psi4/psi4,Open-Source Quantum Chemistry – an electronic structure package in C++ driven by Python,"b'# \n\n| Status |   |\n| :------ | :------- |\n| Latest Release |     |\n| Communication |     |\n| Foundation |    |\n| Installation |    |\n| Demo |  |\n\n<!--  -->\n<!--  -->\n<!--  -->\n\n<!-- \n  -->\n\n<!-- \n -->\n\n<!--\n| PR Activity | \n \n\n-->\n\nPsi4 is an open-source suite of ab initio quantum chemistry programs\ndesigned for efficient, high-accuracy simulations of\nmolecular properties. We routinely perform computations with >2500 basis functions on multi-core machines.\n\nWith computationally demanding portions written in C++, exports\nof many C++ classes into Python via Pybind11, and a flexible Python driver, Psi4\nstrives to be friendly to both users and developers.\n\n* Users  www.psicode.org\n\n* Downloading and Installing Psi4 https://psicode.org/psi4manual/master/build_faq.html (for the CMake adept, see \n\n* Manual   (built nightly from master branch) or https://psicode.org/psi4manual/1.4.0/index.html (last release)\n\n* Tutorial https://psicode.org/psi4manual/master/tutorial.html for Psithon (), https://psicode.org/psi4manual/master/psiapi.html for PsiAPI ()\n\n* Forum http://forum.psicode.org\n\n* Communication & Support https://psicode.org/psi4manual/master/introduction.html#technical-support\n\n* GitHub  https://github.com/psi4/psi4 (authoritative repository)\n\n* Continuous Integration Status  on Linux and Windows\n\n* Anaconda  https://anaconda.org/psi4 (binary available for Linux, Mac, Mac Silicon, Windows, and WSL Windows  )  ) \n\n* Coverage Python and C++ source code lines hit by running most of the test suite. \n\n* Interested Developers  https://psicode.org/developers.php (replacement page needed) (welcome to fork psi4/psi4 and follow ) \n\n* Sample Inputs  http://www.psicode.org/psi4manual/master/testsuite.html (also in )\n\n* Download Tarball https://github.com/psi4/psi4/releases \n\n\n\n\nLicense \n=======\n\nPsi4: an open-source quantum chemistry software package\n\nCopyright (c) 2007-2023 The Psi4 Developers.\n\nThe copyrights for code used from other parties are included in\nthe corresponding files.\n\nPsi4 is free software; you can redistribute it and/or modify\nit under the terms of the GNU Lesser General Public License as published by\nthe Free Software Foundation, version 3.\n\nPsi4 is distributed in the hope that it will be useful,\nbut WITHOUT ANY WARRANTY; without even the implied warranty of\nMERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the\nGNU Lesser General Public License for more details.\n\nYou should have received a copy of the GNU Lesser General Public License along\nwith Psi4; if not, write to the Free Software Foundation, Inc.,\n51 Franklin Street, Fifth Floor, Boston, MA 02110-1301 USA.\n\nThe full text of the GNU Lesser General Public License (version 3) is included in the\nCOPYING.LESSER file of this repository, and can also be found\n.\n\n\nCitation \n========\n\nThe journal article reference describing Psi4 is:\n\nD. G. A. Smith, L. A. Burns, A. C. Simmonett, R. M. Parrish,\nM. C. Schieber, R. Galvelis, P. Kraus, H. Kruse, R. Di Remigio,\nA. Alenaizan, A. M. James, S. Lehtola, J. P. Misiewicz, M. Scheurer,\nR. A. Shaw, J. B. Schriber, Y. Xie, Z. L. Glick, D. A. Sirianni,\nJ. S. OBrien, J. M. Waldrop, A. Kumar, E. G. Hohenstein,\nB. P. Pritchard, B. R. Brooks, H. F. Schaefer III, A. Yu. Sokolov,\nK. Patkowski, A. E. DePrince III, U. Bozkaya, R. A. King,\nF. A. Evangelista, J. M. Turney, T. D. Crawford, C. D. Sherrill,\n""Psi4 1.4: Open-Source Software for High-Throughput Quantum Chemistry"",\nJ. Chem. Phys. 152(18) 184108 (2020).\n\n*  for Psi4 v1.1\n*  for Psi4NumPy\n*  for Psi4 alpha releases\n*  for Psi3\n'"
https://github.com/sanghaisubham/Tic-Tac-Toe-Game,A Common Tic Tac Toe Game Played Between the User and the System with the System Starting the game,b'# Tic-Tac-Toe-Game\nA Common Tic Tac Toe Game Played Between the User and the System with the System Starting the game\n'
https://github.com/Cyberdog52/Project,UIE,"b""\nBefore you start with the project:\n\n1. \tDownload validation, test and train sets and put them in this directory\n2. \tRun tf_record_to_numpy 3 times for each set (train, test, validation)\n\tThis will create pkl files in the same directory\n\tYou can delete the tf_record files now, don't need them anymore\n3.\tMerge the 18 validation pkl files into train folder. Rename them by hand as if they were train files (from 59 to 76)\n\tThere should now be 76 dataTrain pkl files in the train directory\n\tYou can delete the validation folder now, don't need them anymore\n4. \tRun produce_masked_inputs.py twice for train and test\n\tYou can delete dataTrain and dataTest, from now use newTrain and newTest\n\n\nImportant things:\n\nSome videos are shorter than 50 frames, interpolate them to 50\nIt is better to delete the first and last images of a video than keeping all\nSome segmentation images are blank, do not segment if they are blank\n"""
https://github.com/mingot/lung_cancer_ds_bowl,Data Science Bowl 2017 for lung cancer prediction with Keras,"b'# Lung Cancer Data Science Bowl 2017\n\n## Introduction\nRepository for the Vila del Pingui team for the Data Science Bowl 2017 (Feb2017 to Apr2017). The competetition ($1M in prizes) was about predicting early stage lung cancer from CT Scan images. The training set was 1397 + 200 patients and the test 500 patients. The result is an ensemble of 3 convolutional neural networks (resnet) for feature generation and xgboost for final ensemble.  \n\nThe team ended in 34th position of 2000 teams (top 2%) with the best model scoring in the 17th position.\n\n## Index\nAccess to latest results of each team and to documentation\n\n  1. Preprocessing and datasets (README TBD)\n    1.  \n    2. \n    3. Preprocessed v3 (AWS): /mnt/hd2/preprocessed3 \n  2. DL ()\n    1. Slices: TBD\n    2. Segmentation: TBD\n  3. Final model (README TBD)\n    1. New features: TBD\n    2. XGBoost: TBD\n    3. Final learner - submission: TBD\n  4. Literature: \n    1. Preprocessing ()\n    2. DL ()\n    3. Features ()\n\n## References quick start\nBasic references to understand the problem and the data:\n\n 1. [Video] (https://www.youtube.com/watch?v=-XUKq3B4sdw) how to detect a lung cancer from a physician perspective (15 min).\n 2. Notebooks (Kaggle Kernels) Understand the data set and dealing with DICOM files. \n   1. : understanding DICOM files, pixel values, standarization, ...\n   2.  : basic exploration of the given data set\n 3. [Kaggle tutorial] (https://www.kaggle.com/c/data-science-bowl-2017/details/tutorial) with code for training a CNN using the U-net network for medical image segmentation. Based on the external LUNA data set (annotated).\n 4. [TensorFlow ppt] (https://docs.google.com/presentation/d/1TVixw6ItiZ8igjp6U17tcgoFrLSaHWQmMOwjlgQY9co/edit#slide=id.p) for quickstart (focused on convnets) and code included. After it, you can take the  as the sample code.\n\n## Quickstart\n [TBD]\n 1 - Download the repo:\n \n 2 - Create  (see ) and install python requirements\n\n\n## Jupyter\n - Estan ja instalats els paquets de  amb el kernel de python2.\n - Cada usuari pot fer git pull/commit/push desde un ssh o amb  .. desde la consola de jupyter. No demana contrasenya, el usuari queda identificat amb el email\n - Cada usuari t\xc3\xa9 el seu directori  privat per ell excepte la carpeta  que es compartida per tots.\n - Tots els usuaris tenen perm\xc3\xads de sudo aix\xc3\xad que si cal instalar paquets poden fer servir  paquet desde jupyter i aix\xc3\xad ser\xc3\xa0n accesibles per tots.\n\n## Available datasets\nSee docs/ \n\n## Preprocessing\nThe preprocessed images are stored at . To open the compressed files from python use the following instruction:\n. There is one file per patient. Eah file is a numpy array of 4 dimensions: . The dimension  contains the preprocessed image at index 0, the lung segmentation at index 1, and when available (luna dataset) the nodules segmentation at index 2. All the images have dimensions  and  dimensions of 512x512.\n\n## General guidelines\n - The analysis files should start with the author initials.\n - Avoid storing files >50Mb in Git. In particular, images from data folder should be outside the git repository.\n\n## File structure\n\n\n\n\n## Troubleshoot\n\n### ""Could not find a version that satisfies the requirement SimpleITK==0.10.0""\n\nThe solution is to manually download the egg from the  and install it with .\n\n### ""Fatal Python error: PyThreadState_Get: no current thread""\n\nThe solution is to relink the :\n\n'"
https://github.com/NYC-OPCCR/2014-07-15,DREAM about solving AML,b'2014-07-15\n==========\n\nDREAM about solving AML\n'
https://github.com/rodgzilla/fractal_GAN,A deep learning project where the goal is to train a generator to produce plausible fractal images.,b'# fractal_GAN\nA deep learning project where the goal is to train a generator to produce plausible fractal images.\n'
https://github.com/akalathil/Eng100D_Project,This project is our Eng100D project for onestep,b'# GET REQUESTS #\n\nList out types of affliction\nhttps://eng100d-project.herokuapp.com/list\n  >>\n  \nList all afflictions\nhttps://eng100d-project.herokuapp.com/list/all\n  >>\n  \nList out afflictions with underneath type of affliction\nhttps://eng100d-project.herokuapp.com/list/{type of affliction}\n\n  ex. https://eng100d-project.herokuapp.com/list/disease\n  >>\n  \nSee Full Affliction Profile\nhttps://eng100d-project.herokuapp.com/list/{type of affliction}/{affliction}\n\n  ex. https://eng100d-project.herokuapp.com/list/disease/HIV%2FAIDS\n  >>\n  \nGet info of affliction\nhttps://eng100d-project.herokuapp.com/info/{type of affliction}/{affliction}\n\n  ex.  https://eng100d-project.herokuapp.com/info/disease/HIV%2FAIDS\n>>\n\n\nGet both rows and cols of affliction\nhttps://eng100d-project.herokuapp.com/data/{type of affliction}/{affliction}\n\n  ex. https://eng100d-project.herokuapp.com/data/disease/HIV%2FAIDS\n>>\n\n\nGet cols of affliction\nhttps://eng100d-project.herokuapp.com/data/{type of affliction}/{affliction}/cols\n\n  ex. https://eng100d-project.herokuapp.com/data/disease/HIV%2FAIDS/cols\n  >>\n  \n\nGet rows of affliction\nhttps://eng100d-project.herokuapp.com/data/{type of affliction}/{affliction}/rows\n  \n  ex. https://eng100d-project.herokuapp.com/data/disease/HIV%2FAIDS/rows\n  >>\n\n\n# POST REQUEST #\nEdit Column Labels\nhttps://eng100d-project.herokuapp.com/edit/cols/{type of affliction}/{affliction}\n>> Send JSON in this format:\n\n\nEdit Rows of an Affliction\nhttps://eng100d-project.herokuapp.com/edit/rows/{type of affliction}/{affliction}\n>> Send JSON in this format:\n\n\nEdit Info of Affliction\nhttps://eng100d-project.herokuapp.com/edit/info/{type of affliction}/{affliction}\n>> Send JSON in this format:\n\n\n\nEdit the type of an Affliction\nhttps://eng100d-project.herokuapp.com/edit/type/{type of affliction}/{affliction}\n>> Send JSON in this format:\n\n\nAdd Row to the Table of an Affliction\nhttps://eng100d-project.herokuapp.com/add/row/{type of affliction}/{affliction}\n>> Send JSON in this format:\n\nedit Data field\nhttps://eng100d-project.herokuapp.com/edit/data{type of affliction}/{affliction}\n>> Send JSON in this format:\n\nAdd a new affliction\nhttps://eng100d-project.herokuapp.com/add/affliction/{type of affliction}\n>> Send JSON in this format:\n\n\nDelete Aflliction\nhttps://eng100d-project.herokuapp.com/delete/affliction/{type of affliction}\n>> Send JSON in this format:\n\n'
https://github.com/beckernick/wikipedia_pageviews,The Election's Effect on Candidate's Wikipedia Page Views,"b""# wikipedia_pageviews\nThe Election's Effect on Candidates's Wikipedia Page Views\n"""
https://github.com/darshan-b/Machine-Learning-Regression,"Concepts implemented from scratch include: Gradient Descent, Lasso Regression and Ridge Regression","b'# Machine-Learning-Regression\nConcepts implemented from scratch include: Gradient Descent, Lasso Regression and Ridge Regression\n'"
https://github.com/UCRclyman/P177_Homework04,Homework 04,b'# P177_Homework04\nHomework 04\n'
https://github.com/parantapag/IBD4Health2017,Lecture materials for IBD4Health 2017 summer school,b'# IBD4Health2017\nLecture materials for IBD4Health 2017 summer school\n'
https://github.com/Clique-CS109/project,The main repository for Team Clique CS109 project,"b""# Read me - Flowchart\n\nTo fully enjoy this repository, we recommend you to read files in the following order:\n\n 1.  - this file\n 2.  - a summary of our method and result\n 3.  - data exploration and refinement\n \n\t##### The following three notebooks use files in  folder.\n 4.  - codes for baseline method\n 5.  - codes for kNN method with book similarity\n 6.   - codes for kNN method with user similarity\n\t- In order to run this notebook (faster) you need files in  folder.\n\nAlso, please visit our cool ! Don't forget to watch our cool  too."""
https://github.com/mwaskom/nipype_concepts,Tutorial notebooks for Nipype,b'Nipype Concepts\n===============\n\nThis collection of \nnotebooks should provide an introduction to some of the \nmain concepts central to using \nfor neuroimaging analysis. \n\nStatic HTML Links\n-----------------\n\n- \n- \n- \n\nRequirements\n------------\n\n- \n- \n- \n-  (Optional)\n\nLicense\n-------\n\nSimplified BSD\n'
https://github.com/toshikurauchi/eyeswipe2-analysis,Results and analysis from eyeswipe2 experiment,b'# eyeswipe2-analysis\nResults and analysis from eyeswipe2 experiment\n'
https://github.com/miroli/ML-training,Machine learning training with Jupyter,b'##Machine learning training\n\nJupyter notebooks for teaching myself machine learning.\n'
https://github.com/antingithub/JupyterWorkFlow,Jupyter Work Flow Example,b'# JupyterWorkFlow\nJupyter Work Flow Example\n'
https://github.com/AlexandreCaron/12_steps_to_NS,CFD Python: 12 steps to Navier-Stokes,b'This repository contains source code and files (text/images) regarding my progress in the CFD Python: 12 steps to Navier-Stokes blog by Lorena A. Barba.\n\nURL of blog is : http://lorenabarba.com/blog/cfd-python-12-steps-to-navier-stokes/\n'
https://github.com/0xLiso/Introduccion_ML,Una pequeña introduccion al Machine Learning,b'# Introduccion_ML\nUna peque\xc3\xb1a introduccion al Machine Learning\n'
https://github.com/ashu2012/udacitycCarND,https://classroom.udacity.com/nanodegrees/nd013,b'# udacitycCarND\nhttps://classroom.udacity.com/nanodegrees/nd013\n\nProject 1\n'
https://github.com/jenyquist/FLASH,An Ipython notebook implementation of A Computer Program for Flow-Log Analysis of Single Holes (FLASH),b'# FLASH\nAn Ipython notebook implementation of A Computer Program for Flow-Log Analysis of Single Holes (FLASH)\n'
https://github.com/PacktPublishing/Apache-Spark-2-for-Beginners,"Apache Spark 2 for Beginners, published by Packt","b'#Apache Spark 2 for Beginners\r\nThis is the code repository for , published by Packt. It contains all the supporting project files necessary to work through the book from start to finish.\r\n##Instructions and Navigations\r\nAll of the code is organized into folders. Each folder starts with a number followed by the application name. For example, Chapter02.\r\n\r\n## Software and Hardware List\r\n| Chapter number | Software required (with version) | Free/Proprietary | If proprietary, can code testing be performed using a trial version | If proprietary, then cost of the software | Download links to the software | Hardware specifications | OS required |\r\n| -------- | -------- | -------- | -------- | -------- | -------- | -------- | -------- |\r\n| All | Apache Spark 2.0.0 | Free | NA | NA | http://spark.apache.org/downloads.html | X86 | UNIX or MacOSX |\r\n| 6 | Apache Kafka 0.9.0.0 | Free | NA | NA | http://www.sublimetext.com/3 | X86 | UNIX or MacOSX |\r\n\r\n\r\n## Detailed installation steps (software-wise)\r\nThe steps should be listed in a way that it prepares the system environment to be able to test the codes of the book.\r\n###1. Apache Spark:\r\na. Download Spark version mentioned in the table\r\nb. Build Spark from source or use the binary download and follow the detailed instructions given in the page http://spark.apache.org/docs/latest/building-spark.html\r\nc. If building Spark from source, make sure that the R profile is also built and the instructions to do that is given in the link given inthe step b.\r\n###2. Apache Kafka\r\na. Download Kafka version mentioned in the table\r\nb. The \xe2\x80\x9cquick start\xe2\x80\x9d section of the Kafka documentation gives the instructions to setup Kafka.\r\nhttp://kafka.apache.org/documentation.html#quickstart\r\nc. Apart from the installation instructions, the topic creation and the other Kafka setup pre-requisites have been covered in detail in the chapter of the book\r\n\r\n\r\nThe code will look like the following:\r\n\r\n\r\nSpark 2.0.0 or above is to be installed on at least a standalone machine to run the code samples and do further activities to learn more about the subject. For Spark Stream Processing, Kafka needs to be installed and configured as a message broker with its command line producer producing messages and the application developed using Spark as a consumer of those messages.\r\n\r\n##Related Products\r\n* \r\n\r\n* \r\n\r\n* \r\n###Suggestions and Feedback\r\n if you have any feedback or suggestions.\r\n'"
https://github.com/justinmklam/python-resources,Python resources so I don't forget everything after not using it for 6 months.,"b""# Python Resources\nExample code snippets in python so I don't forget everything after not using it for 6 months.\n\n# How To Use\n+ Open the desired iPython notebook\n+ Look through examples\n+ ???\n+ Profit\n"""
https://github.com/akshat7/Kaggle-Digit-Recognizer,Kaggle submission of the Digit Recognizer challenge using multiple ML Algorithms and their result comparisons.,"b'# Kaggle-Digit-Recognizer\nKaggle submission of the Digit Recognizer challenge using multiple ML Algorithms and their result comparisons.\n\n## Analysis of Different Algorithms\n\nMy first submission was using K-Nearest Neighbour Algorithm (taking K = 3), which gave an accuracy of 96.857%. The accuracy went up to 96.943% when applying PCA before KNN.\n\nThe next submission was made by using PCA with SVM, which gave an accuracy of 98.057%, much better than the previous predictions.\n\nNext prediction was made using decision tree, which brought the accuracy down to 85.286%.\n\n## Dataset\nThe Training and Testing Dataset can be downloaded from Kaggle itself:\n\nhttps://www.kaggle.com/c/digit-recognizer \n\n## Python Libraries Used\n* Scikit-Learn\n* Pandas\n* Numpy\n'"
https://github.com/BibMartin/crossfolium,A plugin to add crossfilters in folium,"b""# crossfolium\n\nA plugin to add  in\n.\n\nThere's no documentation, but you can browse the\n.\n\n"""
https://github.com/birlrobotics/bnpy,bnpy trains nonparameteric markov switching process in python through a simple and useful api.,"b'## bnpy : Bayesian nonparametric machine learning for python.\r\n\r\n* \r\n* \r\n* \r\n* \r\n* \r\n* \r\n* \r\n* * \r\n* * \r\n* * \r\n\r\n# About\r\nThis python module provides code for training popular clustering models on large datasets. We focus on Bayesian nonparametric models based on the Dirichlet process, but also provide parametric counterparts. \r\n\r\nbnpy supports the latest online learning algorithms as well as standard offline methods. Our aim is to provide an inference platform that makes it easy for researchers and practitioners to compare models and algorithms.\r\n\r\n### Supported probabilistic models (aka allocation models)\r\n\r\n* Mixture models\r\n    *  : fixed number of clusters\r\n    *  : infinite number of clusters, via the Dirichlet process\r\n\r\n* Topic models (aka admixtures models)\r\n    *  : fixed number of topics. This is Latent Dirichlet allocation.\r\n    *  : infinite number of topics, via the hierarchical Dirichlet process\r\n    \r\n* Hidden Markov models (HMMs)\r\n    *  : Markov sequence model with a fixture number of states\r\n    *   : Markov sequence models with an infinite number of states\r\n\r\n* COMING SOON\r\n    * grammar models\r\n    * relational models\r\n\r\n### Supported data observation models (aka likelihoods)\r\n\r\n* Multinomial for bag-of-words data\r\n    * \r\n* Gaussian for real-valued vector data\r\n    *  : Full-covariance \r\n    *  : Diagonal-covariance\r\n    *  : Zero-mean, full-covariance\r\n* Auto-regressive Gaussian\r\n    * \r\n\r\n### Supported learning algorithms:\r\n\r\n* Expectation-maximization (offline)\r\n    * \r\n* Full-dataset variational Bayes (offline)\r\n    * \r\n* Memoized variational (online)\r\n    * \r\n* Stochastic variational (online)\r\n    * \r\n\r\nThese are all variants of variational inference, a family of optimization algorithms. We plan to eventually support sampling methods (Markov chain Monte Carlo) too.\r\n\r\n# Example Gallery\r\n\r\nYou can find many examples of bnpy in action in our curated .\r\n\r\nThese same demos are also directly available as Python scrips inside the .\r\n\r\n# Quick Start\r\n\r\nYou can use bnpy from a command line/terminal, or from within Python. Both options require specifying a dataset, an allocation model, an observation model (likelihood), and an algorithm. Optional keyword arguments with reasonable defaults allow control of specific model hyperparameters, algorithm parameters, etc.\r\n\r\nBelow, we show how to call bnpy to train a 8 component Gaussian mixture model on a default toy dataset stored in a .csv file on disk. In both cases, log information is printed to stdout, and all learned model parameters are saved to disk.\r\n\r\n## Calling from the terminal/command-line\r\n\r\n\r\n\r\n## Calling directly from Python\r\n\r\n\r\n\r\n## Advanced examples\r\n\r\nTrain Dirichlet-process Gaussian mixture model (DP-GMM) via full-dataset variational algorithm (aka ""VB"" for variational Bayes).\r\n\r\n\r\n\r\nTrain DP-GMM via memoized variational, with birth and merge moves, with data divided into 10 batches.\r\n\r\n\r\n\r\n## Quick help\r\n\r\n\r\n# Installation\r\n\r\nTo use bnpy for the first time, follow the documentations .\r\n\r\n# Team\r\n\r\n### Lead developer\r\n\r\nMike Hughes  \r\nWebsite: \r\n\r\nPost-doctoral researcher (Aug. 2016 - present)  \r\nSchool of Engineering and Applied Sciences  \r\nHarvard University  \r\n\r\n### Faculty adviser\r\n\r\nErik Sudderth  \r\nAssistant Professor  \r\nBrown University, Dept. of Computer Science  \r\nWebsite: \r\n\r\n### Contributors \r\n\r\n* Soumya Ghosh\r\n* Dae Il Kim\r\n* Geng Ji\r\n* William Stephenson\r\n* Sonia Phene\r\n* Gabe Hope\r\n* Leah Weiner\r\n* Alexis Cook\r\n* Mert Terzihan\r\n* Mengrui Ni\r\n* Jincheng Li\r\n\r\n# Academic References\r\n\r\n## Conference publications based on BNPy\r\n\r\n#### NIPS 2015 HDP-HMM paper\r\n\r\n> Our NIPS 2015 paper describes inference algorithms that can add or remove clusters for the sticky HDP-HMM.\r\n\r\n* ""Scalable adaptation of state complexity for nonparametric hidden Markov models."" Michael C. Hughes, William Stephenson, and Erik B. Sudderth. NIPS 2015.\r\n\r\n\r\n\r\n\r\n#### AISTATS 2015 HDP topic model paper\r\n\r\n> Our AISTATS 2015 paper describes our algorithms for HDP topic models.\r\n\r\n* ""Reliable and scalable variational inference for the hierarchical Dirichlet process."" Michael C. Hughes, Dae Il Kim, and Erik B. Sudderth. AISTATS 2015.\r\n\r\n\r\n\r\n\r\n#### NIPS 2013 DP mixtures paper\r\n\r\n> Our NIPS 2013 paper introduced memoized variational inference algorithm, and applied it to Dirichlet process mixture models.\r\n\r\n* ""Memoized online variational inference for Dirichlet process mixture models."" Michael C. Hughes and Erik B. Sudderth. NIPS 2013.\r\n\r\n\r\n\r\n\r\n## Workshop papers\r\n\r\n> Our short paper from a workshop at NIPS 2014 describes the vision for bnpy as a general purpose inference engine.\r\n\r\n* ""bnpy: Reliable and scalable variational inference for Bayesian nonparametric models.""\r\nMichael C. Hughes and Erik B. Sudderth. Probabilistic Programming Workshop at NIPS 2014.\r\n\r\n\r\n\r\n# Target Audience\r\n\r\nPrimarly, we intend bnpy to be a platform for researchers. \r\nBy gathering many learning algorithms and popular models in one convenient, modular repository, we hope to make it easier to compare and contrast approaches. We also hope that the modular organization of bnpy enables researchers to try out new modeling ideas without reinventing the wheel.\r\n'"
https://github.com/niudd/dps,dps = Deep Player Score (Not Damage Per Second!),b'dps = Deep Player Score \xef\xbc\x88\xe4\xb8\x8d\xe6\x98\xafdamage per second\xef\xbc\x81\xef\xbc\x89\n\xe8\xb6\xb3\xe7\x90\x83\xe7\x90\x83\xe5\x91\x98\xe8\xaf\x84\xe5\x88\x86\xe7\xb3\xbb\xe7\xbb\x9f\xef\xbc\x8c\xe5\xbb\xba\xe7\xab\x8b\xe5\x9c\xa8\xe6\xb7\xb1\xe5\xba\xa6\xe7\x9a\x84\xe8\xb6\xb3\xe7\x90\x83\xe6\x95\xb0\xe6\x8d\xae\xe7\xbb\x93\xe6\x9e\x84\xe4\xb8\x8a\xe3\x80\x82\n\n\nmodel.py\xe5\xae\x9e\xe7\x8e\xb0\xe4\xba\x86\xe8\xaf\xa5\xe6\x96\xb9\xe6\xb3\x95\xe3\x80\x82\n'
https://github.com/tgvaughan/bacter,Bacterial phylogenetics in BEAST 2.,"b'bacter\n======\n\n\n\nBacter is a   package which facilitates\ninference of a (restricted kind of) ancestral recombination graph (ARG) and\nrelated parameters from a sequence alignment.  It is based on the model\ndescribed in [Didelot et al.s 2010 Genetics paper][1].\n\nThis archive contains the source code of the package and is therefore of\nprimary interest to programmers.  For installation and usage instructions, as\nwell as links to tutorials and other documentation, please visit the project\nhome page hosted at http://tgvaughan.github.io/bacter.\n\nArchive Contents\n----------------\n\n*  : Example XML files, simulated data for the tutorial and a\n  Jupyter notebook with implementation validation details. (You can view this\n  notebook [online][2].) \n*  : Required libraries.\n*  : Java source code.\n*  : Java source code (unit tests).\n*  : BEAUti templates.\n*  : BEAST package version file.\n*  : Ant build script.\n*  : Causes SCM to ignore certain files\n*  : Control file for Travis CI server\n* : Used by Travis to build a reproducible test environment.\n*  : Software license.\n*  : This file.\n\nBuilding package from source\n----------------------------\n\nTo build this package from source, ensure you have the following installed:\n\n* Java JDK v1.8 \n* Apache Ant v1.9 or later\n* An internet connection\n\nThe internet connection is required since the build script downloads the most\nrecent version of the BEAST 2 source to build the package against.\nAssuming both Java and Ant are on your execution path and your CWD is the root of\nthis archive, simply type ""ant"" from the command line to build the package.\nThis may take up to a minute due to the script fetching the BEAST source, and\nthe resulting binary will be left in the  directory.\nTo run the unit tests, use ""ant test"".\n\nLicense\n-------\n\nThis software is free (as in freedom). You are welcome to use it, modify it,\nand distribute your modified versions provided you extend the same courtesy to\nusers of your modified version.  Specifically, it is made available under the\nterms of the GNU General Public License version 3, which is contained in his\ndirectory in the file named COPYING.\n\nAcknowledgements\n----------------\n\nWork on this project is made possible by the support of the following institutions:\n\n* \n\n* \n\n* \n\n* \n\n[1]: http://www.genetics.org/content/186/4/1435\n[2]: http://nbviewer.jupyter.org/github/tgvaughan/bacter/blob/master/examples/Validation.ipynb\n'"
https://github.com/jpdeleon/ircs,Basic data reduction of near infrared images with polarimetry specific for IRCS--the infrared camera and spectrograph instrument in the Subaru telescope,"b'# IRCS\nCommand-line implementation of basic data reduction of near-infrared images with polarimetry.\nThe data is from the infrared camera and spectrograph (IRCS) instrument on board the 8-m Subaru telescope in Hawaii.\n\n## Progress\n* 2017/03/20: basic scripting\n* 2017/04/24: created setup.py\n* 2017/04/26: added crop and bgsub\n* 2017/04/28: added calflat.py\n\n## Installation\nThis assumes that you have an environment with at least python 2.7 installed.\nIf not, use conda to create an environment called :\n\n\n\nNow, clone and then install   inside the environment:\n\n1. Clone this repository\n\n\n\n2.  into the proper directory and install\n\n\n\n## Sample run\n\n### Part 1 ircs-imaging\n\n\n\n### Part 2 ircs-polarimetry\n\n\n\nSee also other plotting helper functions in /ircs/utils.py.\n\nTO DO: \n1. define input/output directories using a .yaml\n2. implement low-level control\n3. upgrade to classes\n'"
https://github.com/wstrinz/infopipes,"Use existing services to feed, tag, organize and read news (wip)","b""#'Infopipes' prototyping\n\nCheckout \n"""
